user_id,anime_id,rating
2835,205,9
2835,6,8
2836,269,10
2836,1735,10
2836,50,10
2836,101,10
2836,150,10
2836,59,10
2836,1818,10
2836,61,10
2836,63,10
2836,1535,10
2836,552,10
2836,294,10
2836,225,10
2836,813,10
2836,226,10
2836,1250,10
2836,356,10
2836,1281,10
2836,383,10
2836,133,10
2836,649,10
2836,270,10
2836,934,10
2836,1889,10
2836,160,10
2836,590,10
2836,144,10
2836,149,10
2836,1887,10
2836,157,10
2836,860,10
2836,330,10
2836,20,10
2836,30,10
2836,1210,10
2836,584,10
2836,195,10
2836,196,10
2836,853,10
2836,210,10
2836,1699,10
2836,64,10
2836,65,10
2836,529,10
2836,205,10
2836,355,10
2836,789,10
2836,849,10
2836,6,10
2836,688,10
2836,1607,10
2836,1195,10
2836,1840,10
2837,48,10
2837,298,9
2838,101,8
2838,288,10
2838,232,10
2838,59,10
2838,1575,10
2838,1535,9
2838,552,10
2838,1313,9
2838,1132,10
2838,859,9
2838,874,10
2838,243,9
2838,1887,10
2838,20,8
2838,229,7
2838,195,9
2838,196,8
2838,529,10
2838,696,10
2838,687,10
2838,1195,9
2838,1840,10
2839,1575,9
2839,1535,8
2839,226,7
2839,934,9
2839,1889,10
2839,33,8
2839,97,8
2839,30,8
2839,849,9
2839,1195,7
2839,1840,6
2840,356,8
2840,210,9
2840,24,10
2840,101,7
2840,104,9
2840,66,7
2840,59,7
2840,1575,8
2840,1482,9
2840,1535,10
2840,120,7
2840,506,8
2840,1974,10
2840,16,9
2840,1142,8
2840,934,9
2840,1889,9
2840,136,9
2840,940,7
2840,228,9
2840,1594,9
2840,143,10
2840,1530,7
2840,145,10
2840,554,8
2840,555,9
2840,76,9
2840,77,9
2840,98,7
2840,158,10
2840,20,8
2840,853,9
2840,322,7
2840,64,8
2840,65,8
2840,879,7
2840,855,10
2840,620,9
2840,1195,7
2840,150,6
2840,1699,6
2840,269,7
2840,61,5
2840,1694,7
2840,1956,7
2840,149,7
2840,22,7
2842,104,8
2842,1498,7
2842,60,9
2842,1575,9
2842,1535,9
2842,356,7
2842,120,8
2842,240,8
2842,1571,9
2842,243,10
2842,249,7
2842,953,7
2842,1530,7
2842,1579,7
2842,877,10
2842,30,8
2842,621,4
2842,853,10
2842,325,2
2842,45,7
2842,419,7
2842,100,6
2842,341,6
2842,390,7
2842,182,8
2842,177,8
2842,969,8
2842,180,8
2842,181,8
2842,7,8
2842,202,8
2842,156,10
2842,861,8
2842,845,4
2842,149,4
2844,269,9
2844,1575,9
2844,1535,10
2844,223,7
2844,813,9
2844,226,9
2844,356,10
2844,121,9
2844,1604,10
2844,33,9
2844,20,8
2844,1735,8
2844,48,4
2845,101,8
2845,477,6
2845,962,7
2845,1554,6
2845,66,7
2845,530,5
2845,889,6
2845,150,9
2845,59,6
2845,60,6
2845,1575,10
2845,63,4
2845,1535,7
2845,223,6
2845,226,7
2845,356,8
2845,71,4
2845,121,8
2845,1858,4
2845,240,8
2845,133,6
2845,16,6
2845,1142,9
2845,934,7
2845,1889,9
2845,488,6
2845,590,4
2845,577,4
2845,143,5
2845,1530,10
2845,1606,8
2845,845,8
2845,1087,7
2845,147,9
2845,146,6
2845,97,8
2845,189,4
2845,1887,8
2845,76,6
2845,77,8
2845,273,5
2845,98,6
2845,99,8
2845,93,6
2845,877,8
2845,30,8
2845,1210,6
2845,196,4
2845,1569,5
2845,490,6
2845,417,4
2845,64,5
2845,65,5
2845,24,6
2845,1827,7
2845,355,9
2845,1727,5
2845,79,4
2845,1965,6
2845,854,6
2845,855,7
2845,849,9
2845,472,5
2845,177,5
2845,969,5
2845,688,6
2845,856,5
2845,184,5
2845,1195,7
2845,1840,6
2845,1536,3
2845,61,4
2845,241,4
2845,412,3
2846,1735,7
2846,1292,9
2846,889,8
2846,150,7
2846,1818,10
2846,1575,7
2846,1,8
2846,813,7
2846,226,9
2846,121,8
2846,384,9
2846,395,9
2846,287,8
2846,245,8
2846,267,8
2846,134,9
2846,263,10
2846,160,9
2846,185,8
2846,186,7
2846,618,8
2846,953,7
2846,33,10
2846,237,8
2846,97,8
2846,20,7
2846,114,9
2846,166,7
2846,205,9
2846,419,7
2846,1559,7
2846,170,8
2846,849,6
2846,174,6
2846,6,7
2846,7,8
2846,1535,8
2846,272,7
2846,67,2
2846,918,6
2846,45,8
2847,1142,8
2847,486,9
2847,48,7
2847,306,7
2847,101,5
2847,1442,5
2847,66,7
2847,1,8
2847,813,6
2847,72,8
2847,240,7
2847,16,8
2847,379,7
2847,934,8
2847,1889,8
2847,1530,7
2847,1887,7
2847,1412,7
2847,96,7
2847,90,5
2847,19,9
2847,323,9
2847,457,10
2847,30,9
2847,1210,8
2847,329,8
2847,114,8
2847,339,10
2847,849,8
2847,567,7
2847,6,7
2847,853,8
2847,490,7
2847,24,8
2847,58,4
2847,1050,7
2847,59,6
2847,1575,6
2847,223,7
2847,249,6
2847,412,2
2847,272,3
2847,527,6
2847,202,4
2847,481,4
2847,392,5
2849,210,6
2849,24,7
2849,48,5
2849,306,8
2849,53,7
2849,530,7
2849,532,7
2849,1535,8
2849,122,6
2849,121,6
2849,249,7
2849,323,7
2849,20,6
2849,481,6
2849,59,7
2849,527,7
2850,330,6
2851,918,9
2851,1575,8
2851,1535,8
2851,223,7
2851,225,6
2851,813,8
2851,245,8
2851,527,7
2852,1292,6
2852,889,8
2852,1519,8
2852,269,8
2852,1818,7
2852,1575,10
2852,1,9
2852,1482,7
2852,1535,10
2852,223,7
2852,225,3
2852,813,7
2852,226,9
2852,121,7
2852,270,6
2852,33,8
2852,80,7
2852,20,7
2852,1735,8
2852,30,6
2852,205,10
2852,6,10
2852,392,9
2852,85,8
2852,1726,4
2852,934,6
2853,1535,8
2853,80,9
2853,161,4
2855,1575,10
2855,1482,7
2855,120,7
2855,853,8
2855,721,8
2855,121,7
2856,48,8
2856,298,7
2856,306,9
2856,586,8
2856,109,6
2856,57,7
2856,1498,6
2856,889,8
2856,1519,7
2856,369,7
2856,159,5
2856,60,7
2856,1575,9
2856,1,10
2856,61,6
2856,1535,5
2856,563,5
2856,236,6
2856,115,6
2856,1045,7
2856,226,5
2856,790,8
2856,356,6
2856,1157,5
2856,120,8
2856,71,7
2856,73,6
2856,72,8
2856,121,8
2856,1524,8
2856,239,6
2856,240,9
2856,385,7
2856,243,7
2856,245,10
2856,133,5
2856,134,7
2856,387,10
2856,587,5
2856,270,8
2856,934,8
2856,1156,5
2856,488,6
2856,257,5
2856,160,8
2856,228,7
2856,1594,7
2856,143,5
2856,1530,8
2856,145,10
2856,606,7
2856,52,7
2856,486,10
2856,146,5
2856,467,10
2856,801,7
2856,483,7
2856,279,9
2856,97,7
2856,149,6
2856,98,6
2856,335,4
2856,888,6
2856,323,9
2856,593,8
2856,457,9
2856,877,6
2856,30,6
2856,1210,9
2856,621,7
2856,229,7
2856,584,9
2856,272,7
2856,107,7
2856,853,9
2856,322,9
2856,326,8
2856,329,8
2856,209,6
2856,417,5
2856,165,10
2856,64,6
2856,65,6
2856,168,5
2856,529,9
2856,166,8
2856,205,10
2856,419,6
2856,167,8
2856,1827,9
2856,339,8
2856,169,8
2856,440,9
2856,534,6
2856,75,8
2856,198,9
2856,1837,8
2856,849,9
2856,174,6
2856,182,5
2856,26,9
2856,1048,7
2856,6,8
2856,180,7
2856,181,7
2856,447,5
2856,7,8
2856,202,8
2856,156,7
2856,861,10
2856,553,6
2856,66,7
2856,269,5
2856,150,5
2856,1482,5
2856,379,5
2856,1889,5
2856,20,5
2856,1699,5
2856,1508,3
2856,177,5
2857,1575,9
2857,121,8
2857,1210,9
2857,527,8
2857,339,8
2857,1535,7
2857,918,6
2857,457,8
2857,849,7
2858,1535,5
2858,20,7
2858,269,7
2859,1735,9
2859,269,9
2859,1575,8
2859,1535,8
2859,223,6
2859,225,8
2859,813,8
2859,226,1
2859,918,8
2859,245,9
2859,967,6
2859,1604,9
2859,19,9
2859,20,8
2859,30,9
2859,527,7
2859,45,7
2859,205,6
2859,400,7
2859,1559,9
2859,1650,7
2859,481,7
2859,136,7
2859,237,8
2859,121,5
2859,1210,7
2860,1575,8
2860,1535,7
2860,813,8
2860,356,4
2860,934,8
2860,1889,9
2860,185,7
2860,18,7
2860,186,7
2860,80,6
2860,93,8
2860,94,6
2860,90,7
2860,85,7
2860,30,8
2860,1565,6
2861,50,7
2861,857,6
2861,288,7
2861,57,9
2861,530,9
2861,568,8
2861,232,10
2861,60,7
2861,111,7
2861,1,9
2861,1678,6
2861,552,9
2861,1313,6
2861,874,6
2861,223,10
2861,813,10
2861,120,7
2861,71,9
2861,243,8
2861,270,9
2861,379,9
2861,249,9
2861,324,10
2861,690,7
2861,189,8
2861,149,7
2861,435,7
2861,90,9
2861,30,9
2861,272,8
2861,195,7
2861,853,9
2861,326,8
2861,527,10
2861,45,10
2861,573,7
2861,339,7
2861,154,10
2861,534,7
2861,696,10
2861,180,8
2861,481,6
2861,1575,6
2861,225,6
2861,210,7
2862,1535,8
2863,530,6
2863,1535,9
2863,226,9
2863,1887,6
2863,853,9
2863,339,10
2864,1575,9
2864,1535,10
2864,20,7
2864,1735,8
2865,269,10
2865,249,9
2865,1453,10
2865,19,9
2865,209,10
2865,57,10
2865,59,8
2865,60,9
2865,1575,10
2865,63,8
2865,1535,10
2865,345,10
2865,790,10
2865,120,9
2865,122,7
2865,121,10
2865,123,9
2865,239,10
2865,240,9
2865,243,8
2865,16,10
2865,1142,10
2865,953,10
2865,145,10
2865,1579,8
2865,486,9
2865,237,10
2865,97,10
2865,1088,10
2865,877,10
2865,20,9
2865,1735,9
2865,30,9
2865,1210,10
2865,584,10
2865,195,8
2865,853,10
2865,322,9
2865,325,9
2865,329,10
2865,165,9
2865,168,9
2865,957,10
2865,1827,10
2865,6,9
2865,202,9
2865,50,9
2865,53,7
2865,58,8
2865,369,8
2865,1818,9
2865,1,9
2865,61,7
2865,245,9
2865,134,9
2865,147,8
2865,483,9
2865,90,8
2865,323,9
2865,457,9
2865,1601,8
2865,1699,8
2865,24,9
2865,339,8
2865,1517,7
2865,567,8
2865,857,6
2865,226,7
2865,845,7
2865,198,7
2866,889,10
2866,918,10
2866,1956,10
2866,527,10
2866,1827,10
2866,1559,10
2866,170,10
2866,696,10
2866,1133,10
2866,530,10
2866,68,10
2866,59,10
2866,1818,10
2866,1575,10
2866,63,10
2866,1826,10
2866,226,10
2866,356,9
2866,934,10
2866,1889,10
2866,257,7
2866,157,10
2866,521,10
2866,20,10
2866,195,9
2866,196,8
2866,1569,9
2866,167,10
2866,355,10
2866,855,10
2866,180,10
2866,1195,10
2866,1840,10
2866,857,10
2866,269,10
2866,79,10
2866,1535,8
2866,60,10
2866,241,10
2866,147,10
2867,48,9
2867,298,8
2867,50,7
2867,1535,9
2867,226,10
2867,850,8
2867,243,8
2867,147,9
2867,189,8
2867,593,10
2867,30,10
2867,195,8
2867,196,8
2867,328,6
2867,193,7
2867,687,7
2868,721,8
2868,482,7
2868,530,7
2868,68,6
2868,1575,9
2868,1482,7
2868,61,7
2868,1535,10
2868,223,7
2868,226,9
2868,120,7
2868,121,10
2868,249,10
2868,30,8
2868,853,10
2868,45,7
2868,861,8
2868,298,7
2868,469,8
2868,1606,8
2868,1887,6
2870,226,10
2870,1571,10
2870,469,10
2870,457,10
2871,1575,10
2871,1535,9
2871,1604,10
2871,1195,6
2871,355,4
2872,1,9
2872,1535,9
2872,121,9
2872,245,9
2872,30,9
2872,205,9
2874,1735,8
2874,48,8
2874,50,10
2874,880,9
2874,53,7
2874,394,6
2874,889,7
2874,1519,7
2874,269,8
2874,150,8
2874,59,8
2874,1575,7
2874,1,7
2874,1535,7
2874,226,7
2874,356,7
2874,120,7
2874,121,7
2874,239,5
2874,918,9
2874,267,6
2874,649,7
2874,934,10
2874,1889,9
2874,249,7
2874,618,6
2874,1530,9
2874,634,7
2874,237,7
2874,189,6
2874,738,6
2874,330,7
2874,457,8
2874,20,8
2874,30,6
2874,195,5
2874,853,6
2874,210,6
2874,64,7
2874,65,7
2874,45,8
2874,205,8
2874,400,9
2874,1827,7
2874,355,7
2874,154,6
2874,1559,8
2874,169,6
2874,849,7
2874,182,5
2874,6,7
2874,177,7
2874,969,7
2874,856,7
2874,7,7
2874,392,8
2874,1195,8
2874,1840,8
2874,16,6
2874,1604,6
2875,1535,9
2875,813,6
2875,20,9
2875,1735,5
2875,6,9
2876,66,9
2876,223,8
2876,1412,10
2876,1292,8
2876,369,9
2876,1,10
2876,226,4
2876,1887,7
2876,323,9
2876,30,9
2876,1210,8
2876,114,9
2876,339,9
2876,849,8
2876,245,9
2876,457,9
2876,586,6
2876,205,7
2877,1535,10
2878,1535,10
2879,530,8
2879,1142,7
2879,30,7
2879,16,7
2879,934,9
2879,1887,7
2880,269,8
2880,48,8
2880,1292,8
2880,109,8
2880,889,8
2880,1519,8
2880,1535,8
2880,790,9
2880,72,8
2880,133,7
2880,297,8
2880,270,9
2880,257,7
2880,618,7
2880,33,10
2880,30,9
2880,165,8
2880,168,8
2880,205,10
2880,419,8
2880,198,7
2880,174,8
2881,101,6
2881,857,5
2881,68,5
2881,889,7
2881,150,6
2881,1050,7
2881,232,7
2881,1575,8
2881,1,9
2881,1535,8
2881,552,6
2881,1313,4
2881,1132,4
2881,874,8
2881,223,6
2881,225,4
2881,813,6
2881,226,3
2881,356,5
2881,384,4
2881,395,6
2881,134,7
2881,16,8
2881,1142,9
2881,934,8
2881,1889,7
2881,257,3
2881,1604,6
2881,33,8
2881,250,6
2881,1887,10
2881,1138,5
2881,19,8
2881,877,7
2881,20,7
2881,1735,6
2881,30,10
2881,1210,8
2881,584,8
2881,350,6
2881,322,7
2881,527,7
2881,1564,5
2881,165,8
2881,1710,5
2881,339,10
2881,355,4
2881,440,10
2881,170,8
2881,849,8
2881,174,3
2881,479,6
2881,28,5
2881,392,7
2881,269,5
2882,889,8
2882,1519,8
2882,1575,9
2882,1,9
2882,1535,7
2882,226,6
2882,121,9
2882,934,8
2882,1889,8
2882,33,9
2882,30,10
2882,527,7
2882,339,8
2882,849,10
2882,6,9
2882,269,7
2882,1887,6
2883,345,6
2883,1251,7
2883,16,6
2883,387,7
2883,457,9
2883,338,5
2883,1965,3
2884,918,9
2884,269,7
2884,1535,9
2884,71,6
2884,73,6
2884,72,6
2884,121,10
2884,170,10
2885,249,8
2885,1292,7
2885,857,8
2885,57,10
2885,889,8
2885,269,8
2885,59,7
2885,1575,10
2885,1,8
2885,61,7
2885,1535,9
2885,225,7
2885,813,8
2885,226,8
2885,790,8
2885,71,7
2885,72,8
2885,384,7
2885,918,7
2885,287,7
2885,245,9
2885,16,9
2885,1142,9
2885,263,8
2885,934,8
2885,1889,8
2885,160,8
2885,185,8
2885,18,8
2885,186,8
2885,1604,6
2885,33,8
2885,1087,9
2885,237,8
2885,1088,7
2885,276,7
2885,98,7
2885,1453,9
2885,93,7
2885,19,9
2885,593,8
2885,457,9
2885,877,9
2885,1735,7
2885,30,8
2885,1210,8
2885,584,8
2885,165,9
2885,210,8
2885,1699,8
2885,64,7
2885,168,6
2885,290,8
2885,396,8
2885,397,8
2885,355,7
2885,170,10
2885,849,7
2885,182,7
2885,6,8
2885,479,7
2885,1293,8
2885,202,8
2885,691,7
2885,392,8
2885,1195,9
2885,1840,9
2885,481,8
2886,61,8
2886,1535,10
2886,1726,10
2886,223,7
2886,225,5
2886,813,8
2886,790,8
2886,270,10
2886,1887,7
2886,20,7
2886,45,8
2886,154,7
2886,849,8
2886,481,7
2886,482,6
2887,1482,7
2887,1735,9
2887,482,9
2887,1668,9
2887,159,6
2887,831,10
2887,60,10
2887,1575,10
2887,61,9
2887,1313,7
2887,1132,9
2887,874,7
2887,1250,9
2887,120,10
2887,71,7
2887,72,8
2887,123,7
2887,603,7
2887,383,9
2887,129,9
2887,132,8
2887,263,9
2887,577,9
2887,1606,7
2887,845,8
2887,52,10
2887,1579,10
2887,189,6
2887,335,9
2887,1138,9
2887,93,7
2887,20,10
2887,853,8
2887,238,8
2887,355,6
2887,1728,9
2887,174,8
2887,22,8
2887,1860,10
2887,1744,10
2887,28,9
2887,392,9
2887,15,9
2887,177,7
2889,269,10
2889,1535,10
2889,20,10
2889,1735,10
2891,101,9
2891,477,8
2891,66,8
2891,889,6
2891,1536,7
2891,59,8
2891,1575,9
2891,1535,7
2891,552,7
2891,226,8
2891,356,7
2891,72,10
2891,121,9
2891,129,9
2891,1571,9
2891,260,7
2891,1852,8
2891,934,9
2891,1889,9
2891,940,6
2891,1530,8
2891,189,7
2891,1887,8
2891,193,6
2891,157,6
2891,860,6
2891,1210,8
2891,682,5
2891,64,9
2891,65,8
2891,355,9
2891,789,9
2891,1965,7
2891,849,9
2891,479,9
2891,1195,8
2891,1840,8
2891,60,8
2891,469,4
2891,76,6
2892,918,7
2892,1564,5
2892,101,5
2892,477,7
2892,962,6
2892,288,6
2892,57,8
2892,889,8
2892,269,8
2892,59,9
2892,1818,8
2892,1575,9
2892,1,6
2892,1482,7
2892,1535,8
2892,223,8
2892,225,3
2892,813,10
2892,226,7
2892,790,6
2892,356,5
2892,71,7
2892,73,7
2892,72,8
2892,240,5
2892,1571,7
2892,245,9
2892,133,7
2892,587,7
2892,270,6
2892,934,6
2892,488,7
2892,249,7
2892,143,7
2892,1530,3
2892,1604,4
2892,33,7
2892,634,7
2892,237,9
2892,877,10
2892,20,7
2892,1735,7
2892,30,7
2892,1210,8
2892,195,5
2892,196,6
2892,322,6
2892,326,6
2892,527,7
2892,419,8
2892,355,7
2892,154,8
2892,1559,7
2892,169,7
2892,1965,4
2892,849,6
2892,856,8
2892,180,6
2892,181,5
2892,861,8
2892,718,5
2892,392,7
2892,1195,7
2892,1840,7
2892,303,5
2892,263,8
2893,1292,7
2893,71,8
2893,245,8
2893,19,8
2893,392,8
2893,57,9
2893,1,9
2893,1535,8
2893,552,8
2893,121,9
2893,918,9
2893,114,9
2893,6,8
2893,1575,7
2894,50,8
2894,66,10
2894,232,8
2894,1575,10
2894,1535,9
2894,552,8
2894,223,9
2894,225,6
2894,356,8
2894,121,9
2894,241,6
2894,934,10
2894,1889,9
2894,185,8
2894,189,8
2894,1887,9
2894,193,8
2894,20,6
2894,30,10
2894,1210,8
2894,64,8
2894,45,9
2894,573,8
2894,24,9
2894,846,10
2894,849,10
2894,392,8
2894,1195,9
2894,1840,7
2894,269,8
2894,249,7
2894,1735,7
2894,154,7
2894,22,8
2896,1575,8
2896,1,8
2896,245,9
2896,1530,8
2896,1887,10
2896,849,10
2897,223,7
2897,1827,6
2897,1292,9
2897,101,8
2897,55,8
2897,66,8
2897,67,8
2897,57,10
2897,889,8
2897,1519,8
2897,58,6
2897,1575,9
2897,841,6
2897,1,9
2897,1535,9
2897,552,7
2897,1313,7
2897,226,9
2897,71,8
2897,73,8
2897,72,8
2897,121,9
2897,1281,6
2897,239,9
2897,241,7
2897,487,7
2897,267,10
2897,16,10
2897,1142,9
2897,263,7
2897,1465,7
2897,587,7
2897,270,9
2897,153,9
2897,427,7
2897,489,7
2897,33,8
2897,274,8
2897,486,9
2897,189,7
2897,157,7
2897,877,9
2897,322,7
2897,209,7
2897,64,7
2897,205,9
2897,167,8
2897,339,10
2897,355,8
2897,534,7
2897,535,7
2897,1172,7
2897,1965,8
2897,341,8
2897,6,10
2897,202,9
2897,392,9
2897,1195,7
2897,1840,9
2897,150,8
2897,269,7
2897,249,7
2897,228,8
2897,237,8
2897,1655,9
2897,527,5
2897,114,9
2897,1587,8
2897,687,5
2898,1535,10
2898,245,10
2898,269,8
2900,1535,7
2900,45,7
2900,205,9
2901,48,6
2901,50,7
2901,880,7
2901,53,8
2901,857,4
2901,477,7
2901,962,7
2901,66,8
2901,57,8
2901,1519,8
2901,1536,7
2901,1818,8
2901,1575,9
2901,61,6
2901,1535,10
2901,223,7
2901,813,6
2901,226,7
2901,356,6
2901,71,8
2901,73,9
2901,72,7
2901,121,8
2901,240,7
2901,241,5
2901,487,5
2901,245,7
2901,133,6
2901,134,8
2901,1570,4
2901,270,8
2901,379,9
2901,934,9
2901,1889,8
2901,509,7
2901,257,2
2901,1956,3
2901,636,6
2901,635,6
2901,590,5
2901,143,7
2901,1530,7
2901,667,6
2901,274,7
2901,147,8
2901,412,5
2901,467,8
2901,237,10
2901,1887,8
2901,276,7
2901,277,7
2901,76,7
2901,77,9
2901,98,8
2901,99,7
2901,888,4
2901,96,6
2901,93,6
2901,94,4
2901,90,7
2901,1722,5
2901,30,9
2901,1210,7
2901,195,8
2901,196,7
2901,1569,6
2901,853,9
2901,209,6
2901,919,7
2901,114,6
2901,167,7
2901,355,8
2901,538,4
2901,79,5
2901,849,10
2901,696,7
2901,174,4
2901,6,7
2901,856,7
2901,7,7
2901,156,7
2901,28,9
2902,101,7
2902,66,8
2902,269,6
2902,232,8
2902,60,6
2902,1575,9
2902,1535,8
2902,226,4
2902,356,7
2902,121,8
2902,918,9
2902,267,7
2902,270,6
2902,135,8
2902,185,7
2902,18,7
2902,186,7
2902,144,7
2902,1530,8
2902,189,6
2902,1887,7
2902,457,9
2902,20,6
2902,30,9
2902,1210,9
2902,350,8
2902,355,6
2902,849,8
2902,6,8
2902,392,8
2902,1195,7
2902,1840,7
2902,1735,6
2903,1575,9
2903,1535,9
2903,20,9
2903,1735,9
2905,1,10
2905,1535,6
2905,226,8
2905,121,8
2905,245,10
2906,269,9
2906,1575,4
2906,1535,6
2906,457,8
2906,20,9
2906,1735,9
2906,853,4
2906,251,2
2906,481,4
2906,482,4
2907,1530,8
2907,467,7
2907,1735,9
2907,269,9
2907,59,8
2907,1818,10
2907,1575,10
2907,1482,10
2907,1726,6
2907,225,6
2907,813,10
2907,226,9
2907,384,7
2907,918,10
2907,934,10
2907,1889,10
2907,469,10
2907,189,8
2907,193,10
2907,93,10
2907,94,9
2907,20,9
2907,1210,8
2907,853,10
2907,355,10
2907,1727,9
2907,855,7
2907,390,9
2907,849,10
2907,935,9
2907,1195,10
2907,1840,10
2907,150,9
2907,147,9
2908,306,6
2908,57,4
2908,841,6
2908,1,10
2908,1535,6
2908,1251,9
2908,239,7
2908,245,6
2908,387,7
2908,33,9
2908,486,7
2908,634,4
2908,323,8
2908,457,9
2908,30,10
2908,1210,8
2908,205,7
2908,45,3
2910,145,7
2910,223,8
2910,813,7
2910,356,7
2910,71,8
2910,240,7
2910,30,10
2910,290,7
2910,396,7
2910,397,8
2910,22,7
2912,269,7
2912,1535,8
2912,1726,7
2912,121,9
2912,270,7
2912,20,8
2912,1735,8
2913,59,7
2913,50,7
2913,66,9
2913,348,7
2913,889,8
2913,1519,8
2913,1818,8
2913,1575,9
2913,1,8
2913,1535,10
2913,1726,7
2913,226,9
2913,356,7
2913,71,8
2913,72,9
2913,240,7
2913,245,8
2913,133,6
2913,297,7
2913,134,8
2913,270,8
2913,1852,8
2913,934,10
2913,1230,7
2913,469,7
2913,467,8
2913,801,8
2913,1887,8
2913,76,8
2913,77,8
2913,98,7
2913,335,7
2913,330,7
2913,457,9
2913,1722,8
2913,1210,8
2913,272,9
2913,195,8
2913,196,7
2913,853,9
2913,209,7
2913,205,7
2913,24,8
2913,1827,7
2913,339,8
2913,169,7
2913,79,6
2913,534,8
2913,535,8
2913,1172,8
2913,198,7
2913,849,8
2913,861,9
2913,1195,7
2913,1840,6
2913,1965,4
2914,481,9
2914,356,10
2914,45,10
2914,269,10
2914,1535,9
2914,223,8
2914,813,8
2914,527,7
2915,918,8
2915,185,9
2915,1195,6
2918,1735,8
2918,50,8
2918,880,9
2918,101,8
2918,66,7
2918,288,7
2918,530,9
2918,740,8
2918,532,8
2918,1239,8
2918,996,9
2918,269,8
2918,150,7
2918,232,10
2918,59,7
2918,60,8
2918,1535,7
2918,552,7
2918,356,7
2918,120,7
2918,121,7
2918,1571,8
2918,16,8
2918,1142,8
2918,1852,6
2918,249,8
2918,228,7
2918,1594,7
2918,469,7
2918,251,8
2918,1810,7
2918,1887,9
2918,76,8
2918,77,8
2918,330,7
2918,877,8
2918,20,8
2918,853,10
2918,490,7
2918,322,8
2918,325,7
2918,527,7
2918,45,8
2918,957,8
2918,205,7
2918,390,6
2918,849,8
2918,182,9
2918,508,6
2918,178,8
2918,861,7
2918,1195,7
2918,1840,8
2918,57,7
2918,226,6
2918,109,4
2918,1536,6
2918,1818,6
2918,603,6
2918,934,6
2918,153,6
2918,237,7
2918,19,6
2918,1210,6
2918,1569,6
2918,24,6
2918,355,6
2918,687,7
2919,101,4
2919,857,6
2919,288,6
2919,57,6
2919,68,4
2919,889,9
2919,1519,9
2919,269,6
2919,1536,5
2919,232,6
2919,1575,9
2919,1,9
2919,1482,8
2919,61,6
2919,1535,9
2919,552,7
2919,1313,9
2919,1132,8
2919,859,5
2919,874,7
2919,223,7
2919,225,7
2919,813,9
2919,226,4
2919,15,9
2919,356,6
2919,121,10
2919,918,10
2919,245,9
2919,16,5
2919,1142,5
2919,270,6
2919,135,5
2919,160,7
2919,249,6
2919,228,8
2919,1025,8
2919,469,5
2919,1604,8
2919,33,6
2919,845,4
2919,218,10
2919,146,6
2919,237,8
2919,251,8
2919,738,8
2919,1138,7
2919,330,8
2919,569,9
2919,457,10
2919,20,5
2919,853,9
2919,161,4
2919,45,8
2919,205,9
2919,400,8
2919,355,6
2919,154,7
2919,1559,5
2919,79,6
2919,534,8
2919,535,8
2919,1172,8
2919,849,8
2919,174,6
2919,22,6
2919,6,9
2919,177,8
2919,969,8
2919,479,9
2919,861,9
2919,481,6
2919,392,8
2919,878,6
2919,1195,7
2919,1840,8
2919,66,6
2919,296,6
2919,271,6
2919,276,9
2919,90,6
2919,19,9
2919,490,7
2919,329,6
2919,114,8
2919,198,6
2919,1050,2
2919,1818,5
2919,63,4
2919,790,7
2919,133,1
2919,934,4
2919,1889,5
2919,486,7
2919,149,4
2919,1735,5
2919,1210,6
2919,195,5
2919,322,5
2919,341,5
2919,202,4
2921,1735,9
2921,150,6
2921,1575,8
2921,1482,9
2921,1535,8
2921,20,8
2921,853,9
2921,61,6
2921,121,4
2921,79,3
2922,104,7
2922,345,7
2922,120,10
2922,123,7
2922,1571,9
2922,1974,10
2922,1579,9
2922,853,8
2922,326,8
2922,45,10
2922,957,8
2922,178,5
2922,338,8
2924,1668,8
2924,57,9
2924,889,9
2924,1519,9
2924,1575,10
2924,1,9
2924,1482,7
2924,1535,10
2924,552,9
2924,1313,8
2924,223,9
2924,225,9
2924,345,8
2924,226,10
2924,356,6
2924,121,10
2924,239,9
2924,1974,9
2924,134,8
2924,16,8
2924,1142,9
2924,270,5
2924,1579,9
2924,521,6
2924,323,8
2924,877,10
2924,30,10
2924,272,9
2924,322,10
2924,527,7
2924,45,10
2924,957,9
2924,154,8
2924,687,7
2924,6,7
2924,202,9
2924,481,10
2924,20,7
2924,67,3
2924,150,6
2924,228,4
2925,889,9
2925,1575,10
2925,1535,10
2925,263,10
2925,412,4
2925,1195,7
2925,1840,7
2926,688,10
2927,121,9
2929,1453,9
2929,1210,9
2931,1535,9
2931,120,10
2931,249,9
2931,20,10
2931,1735,10
2931,853,8
2931,6,8
2932,356,7
2932,831,8
2932,59,7
2932,1575,10
2932,1535,10
2932,226,10
2932,136,8
2932,145,8
2932,1604,10
2932,147,8
2932,877,8
2932,20,10
2932,1735,10
2932,853,8
2932,527,7
2932,238,9
2932,170,7
2932,28,7
2932,392,8
2932,1195,7
2933,1535,8
2933,226,9
2934,53,7
2934,394,7
2934,101,8
2934,477,7
2934,962,9
2934,66,8
2934,1575,8
2934,1,10
2934,1535,7
2934,813,5
2934,790,9
2934,71,7
2934,73,8
2934,72,9
2934,121,8
2934,239,7
2934,241,7
2934,487,7
2934,245,9
2934,133,4
2934,379,7
2934,1852,7
2934,934,9
2934,1889,8
2934,940,6
2934,412,6
