user_id,anime_id,watching_status,watched_episodes
3613,189,2,24
3613,1138,2,52
3613,80,2,43
3613,93,2,50
3613,94,2,50
3613,90,2,49
3613,1137,2,32
3613,877,2,47
3613,20,2,220
3613,529,2,13
3613,154,2,64
3613,481,2,224
3613,249,3,23
3613,1604,3,130
3613,1887,3,1
3613,85,3,2
3613,849,3,1
3613,269,4,282
3613,1735,4,16
3613,56,6,4
3613,232,6,8
3613,1661,6,0
3613,1726,6,0
3613,293,6,0
3613,790,6,0
3613,120,6,0
3613,918,6,0
3613,267,6,11
3613,16,6,0
3613,387,6,0
3613,379,6,0
3613,427,6,0
3613,76,6,0
3613,569,6,0
3613,1210,6,0
3613,272,6,0
3613,6,6,16
3613,177,6,0
3613,202,6,0
3613,861,6,0
3614,790,1,12
3614,72,1,8
3614,427,1,8
3614,1699,1,4
3614,306,2,13
3614,369,2,12
3614,232,2,70
3614,60,2,24
3614,1575,2,25
3614,1,2,26
3614,120,2,26
3614,121,2,51
3614,129,2,50
3614,16,2,24
3614,1142,2,12
3614,387,2,13
3614,958,2,25
3614,135,2,75
3614,953,2,11
3614,1087,2,48
3614,97,2,26
3614,189,2,24
3614,1088,2,36
3614,776,2,12
3614,30,2,26
3614,853,2,26
3614,322,2,12
3614,721,2,38
3614,205,2,26
3614,167,2,24
3614,339,2,13
3614,440,2,39
3614,534,2,26
3614,535,2,26
3614,1172,2,26
3614,1292,3,2
3614,1490,3,4
3614,33,3,2
3614,57,4,0
3614,245,4,10
3614,877,4,3
3614,58,6,0
3614,812,6,0
3614,1676,6,0
3614,61,6,0
3614,1974,6,0
3614,1706,6,0
3614,266,6,0
3614,274,6,0
3614,80,6,0
3614,93,6,0
3614,161,6,0
3614,209,6,0
3615,1535,2,37
3615,120,2,26
3615,133,2,12
3615,16,2,24
3615,863,2,12
3615,853,2,26
3615,322,2,12
3615,59,3,5
3615,1575,6,0
3615,1,6,0
3615,240,6,0
3615,918,6,0
3615,934,6,0
3615,457,6,0
3615,1210,6,0
3615,329,6,0
3615,24,6,0
3616,57,6,0
3616,918,6,0
3616,934,6,0
3616,457,6,0
3617,269,1,332
3617,1535,2,37
3617,1575,3,3
3617,226,3,3
3617,1604,3,32
3617,228,4,2
3617,688,4,9
3617,1482,6,0
3617,270,6,0
3617,1594,6,0
3617,1887,6,0
3617,877,6,0
3617,20,6,0
3617,339,6,0
3617,1607,6,0
3618,857,2,25
3618,57,2,26
3618,1498,2,12
3618,68,2,23
3618,889,2,12
3618,1519,2,12
3618,150,2,50
3618,1575,2,25
3618,1,2,26
3618,1482,2,103
3618,1535,2,37
3618,345,2,12
3618,226,2,13
3618,15,2,145
3618,356,2,24
3618,120,2,26
3618,121,2,51
3618,242,2,13
3618,245,2,43
3618,411,2,26
3618,263,2,76
3618,587,2,6
3618,153,2,45
3618,1604,2,203
3618,1606,2,52
3618,147,2,14
3618,237,2,50
3618,97,2,26
3618,189,2,24
3618,93,2,50
3618,94,2,50
3618,20,2,220
3618,30,2,26
3618,1243,2,24
3618,853,2,26
3618,165,2,26
3618,1699,2,24
3618,45,2,95
3618,957,2,39
3618,166,2,26
3618,205,2,26
3618,290,2,13
3618,396,2,13
3618,397,2,10
3618,1559,2,50
3618,169,2,12
3618,1727,2,12
3618,79,2,24
3618,390,2,26
3618,1195,2,13
3618,1840,2,12
3618,269,3,0
3618,1735,3,0
3618,329,3,0
3618,392,3,2
3618,1530,4,0
3618,335,4,0
3618,50,6,0
3618,53,6,0
3618,394,6,0
3618,477,6,0
3618,962,6,0
3618,66,6,0
3618,59,6,0
3618,790,6,0
3618,239,6,0
3618,267,6,0
3618,509,6,0
3618,953,6,0
3618,143,6,0
3618,218,6,0
3618,486,6,13
3618,157,6,0
3618,19,6,0
3618,569,6,0
3618,457,6,0
3618,877,6,0
3618,322,6,0
3618,161,6,0
3618,114,6,0
3618,400,6,0
3618,1965,6,0
3618,173,6,0
3619,269,1,76
3619,226,1,4
3619,1735,1,220
3619,59,2,26
3619,1535,2,37
3619,121,2,51
3619,934,2,26
3619,189,2,24
3619,877,2,47
3619,20,2,220
3619,195,2,12
3619,1889,6,0
3619,228,6,2
3619,1594,6,0
3620,934,1,5
3620,1735,1,328
3620,355,1,1
3620,50,2,24
3620,303,2,48
3620,880,2,22
3620,101,2,13
3620,857,2,25
3620,66,2,26
3620,288,2,51
3620,1669,2,51
3620,1668,2,52
3620,348,2,13
3620,269,2,366
3620,150,2,50
3620,232,2,70
3620,831,2,24
3620,59,2,26
3620,841,2,16
3620,61,2,26
3620,63,2,12
3620,1535,2,37
3620,552,2,54
3620,1313,2,50
3620,1132,2,50
3620,859,2,48
3620,874,2,51
3620,223,2,153
3620,225,2,64
3620,813,2,291
3620,1685,2,26
3620,226,2,13
3620,356,2,24
3620,1157,2,25
3620,120,2,26
3620,71,2,24
3620,73,2,13
3620,72,2,12
3620,121,2,51
3620,241,2,11
3620,487,2,13
3620,1570,2,12
3620,379,2,26
3620,1694,2,26
3620,257,2,13
3620,1956,2,12
3620,249,2,167
3620,427,2,51
3620,144,2,13
3620,1530,2,24
3620,516,2,358
3620,668,2,13
3620,189,2,24
3620,275,2,9
3620,1887,2,24
3620,193,2,24
3620,76,2,13
3620,77,2,13
3620,98,2,26
3620,860,2,12
3620,20,2,220
3620,195,2,12
3620,527,2,276
3620,64,2,12
3620,65,2,12
3620,24,2,26
3620,846,2,26
3620,1559,2,50
3620,1816,2,78
3620,849,2,14
3620,174,2,24
3620,472,2,13
3620,687,2,52
3620,508,2,296
3620,481,2,224
3620,482,2,180
3620,1195,2,13
3620,1840,2,12
3620,1889,6,0
3620,196,6,0
3620,1569,6,0
3620,610,6,0
3620,79,6,0
3620,1836,6,0
3621,790,1,6
3621,488,1,3
3621,101,2,13
3621,66,2,26
3621,889,2,12
3621,1519,2,12
3621,232,2,70
3621,59,2,14
3621,1818,2,26
3621,1575,2,25
3621,706,2,13
3621,1,2,26
3621,1482,2,103
3621,1535,2,37
3621,293,2,16
3621,226,2,13
3621,356,2,24
3621,120,2,26
3621,122,2,52
3621,121,2,51
3621,383,2,26
3621,652,2,18
3621,240,2,12
3621,245,2,43
3621,16,2,24
3621,1142,2,12
3621,387,2,13
3621,587,2,6
3621,318,2,10
3621,270,2,13
3621,934,2,26
3621,1889,2,24
3621,1156,2,4
3621,618,2,13
3621,635,2,13
3621,144,2,13
3621,1530,2,24
3621,33,2,25
3621,52,2,26
3621,147,2,14
3621,634,2,13
3621,412,2,12
3621,467,2,26
3621,801,2,26
3621,237,2,50
3621,189,2,24
3621,1887,2,24
3621,157,2,26
3621,457,2,26
3621,30,2,26
3621,1210,2,24
3621,853,2,26
3621,328,2,10
3621,529,2,13
3621,205,2,26
3621,24,2,26
3621,846,2,26
3621,339,2,13
3621,355,2,24
3621,169,2,12
3621,79,2,24
3621,1836,2,12
3621,1965,2,13
3621,1816,2,78
3621,198,2,24
3621,390,2,26
3621,849,2,14
3621,26,2,22
3621,472,2,13
3621,856,2,26
3621,202,2,26
3621,878,2,26
3621,1554,4,4
3621,57,4,1
3621,68,4,7
3621,269,4,1
3621,61,4,3
3621,552,4,5
3621,649,4,0
3621,636,4,0
3621,153,4,3
3621,143,4,5
3621,113,4,1
3621,48,6,0
3621,50,6,0
3621,306,6,0
3621,53,6,4
3621,857,6,0
3621,477,6,1
3621,231,6,0
3621,67,6,0
3621,1690,6,0
3621,1536,6,0
3621,60,6,0
3621,63,6,4
3621,15,6,0
3621,1126,6,0
3621,1157,6,0
3621,71,6,6
3621,72,6,1
3621,74,6,0
3621,1858,6,0
3621,653,6,8
3621,239,6,0
3621,384,6,0
3621,385,6,0
3621,918,6,0
3621,133,6,1
3621,297,6,0
3621,267,6,0
3621,263,6,0
3621,1570,6,0
3621,1592,6,0
3621,1852,6,0
3621,136,6,0
3621,940,6,0
3621,249,6,0
3621,253,6,0
3621,427,6,16
3621,489,6,0
3621,145,6,0
3621,469,6,7
3621,667,6,0
3621,218,6,0
3621,1087,6,0
3621,1486,6,0
3621,146,6,0
3621,1591,6,0
3621,97,6,0
3621,1088,6,0
3621,435,6,0
3621,276,6,0
3621,76,6,7
3621,273,6,0
3621,98,6,0
3621,99,6,0
3621,1453,6,0
3621,860,6,3
3621,334,6,0
3621,330,6,10
3621,93,6,27
3621,86,6,0
3621,19,6,26
3621,323,6,0
3621,1738,6,0
3621,1722,6,0
3621,877,6,4
3621,1546,6,2
3621,800,6,0
3621,584,6,0
3621,195,6,0
3621,196,6,0
3621,682,6,0
3621,1569,6,0
3621,490,6,0
3621,322,6,0
3621,161,6,0
3621,162,6,0
3621,329,6,0
3621,527,6,24
3621,610,6,2
3621,721,6,0
3621,1538,6,0
3621,165,6,0
3621,1601,6,0
3621,1699,6,0
3621,64,6,0
3621,114,6,1
3621,561,6,0
3621,167,6,0
3621,1827,6,0
3621,154,6,0
3621,100,6,0
3621,789,6,0
3621,534,6,0
3621,341,6,0
3621,1005,6,0
3621,1837,6,0
3621,25,6,0
3621,173,6,0
3621,182,6,0
3621,687,6,0
3621,175,6,0
3621,6,6,1
3621,177,6,0
3621,1650,6,0
3621,1127,6,0
3621,354,6,0
3621,1293,6,13
3621,180,6,0
3621,861,6,0
3621,718,6,0
3621,392,6,0
3621,1195,6,11
3622,1535,1,36
3622,288,2,51
3622,1669,2,51
3622,530,2,46
3622,740,2,43
3622,532,2,38
3622,1239,2,39
3622,996,2,34
3622,232,2,70
3622,59,2,26
3622,552,2,54
3622,1313,2,50
3622,223,2,153
3622,225,2,64
3622,813,2,291
3622,120,2,26
3622,189,2,24
3622,1138,2,52
3622,350,2,51
3622,853,2,26
3622,527,2,276
3622,45,2,94
3622,1195,2,13
3622,1840,2,12
3622,1567,4,0
3622,687,4,0
3622,33,6,0
3623,66,1,0
3623,1735,1,400
3623,857,2,25
3623,269,2,366
3623,1575,2,25
3623,1482,2,103
3623,1535,2,37
3623,270,2,13
3623,1887,2,24
3623,20,2,220
3623,419,2,26
3623,79,2,24
3623,849,2,14
3623,1195,2,13
3623,1840,2,12
3623,355,3,8
3623,63,4,7
3623,241,4,8
3623,150,6,0
3623,934,6,0
3623,136,6,0
3623,228,6,0
3623,1594,6,0
3623,467,6,0
3623,75,6,25
3623,6,6,0
3624,15,1,38
3624,387,1,1
3624,1594,1,20
3624,690,1,3
3624,276,1,3
3624,20,1,3
3624,210,1,0
3624,849,1,0
3624,530,2,46
3624,249,2,167
3624,228,2,26
3624,853,2,26
3624,64,2,12
3624,65,2,12
3624,508,2,0
3624,232,3,70
3624,859,3,0
3624,223,3,0
3624,918,3,0
3624,527,3,0
3624,306,6,0
3624,101,6,0
3624,66,6,0
3624,68,6,0
3624,1536,6,0
3624,59,6,0
3624,60,6,0
3624,1575,6,0
3624,1,6,0
3624,1535,6,0
3624,120,6,0
3624,122,6,0
3624,121,6,0
3624,74,6,0
3624,1571,6,0
3624,427,6,0
3624,1530,6,0
3624,554,6,0
3624,1887,6,0
3624,76,6,0
3624,1453,6,0
3624,30,6,0
3624,162,6,0
3624,721,6,0
3624,24,6,0
3624,1108,6,0
3624,355,6,0
3624,789,6,0
3624,1816,6,0
3624,182,6,0
3624,22,6,0
3624,687,6,0
3624,1293,6,0
3625,269,1,25
3625,1575,1,17
3625,20,1,0
3625,1535,2,37
3625,918,2,201
3625,853,2,26
3625,270,3,0
3625,1818,6,0
3625,1,6,0
3625,1482,6,0
3625,226,6,0
3625,790,6,0
3625,1735,6,0
3625,849,6,0
3625,177,6,0
3626,298,2,12
3626,50,2,24
3626,857,2,25
3626,68,2,23
3626,889,2,12
3626,1519,2,12
3626,269,2,366
3626,150,2,50
3626,1690,2,24
3626,568,2,26
3626,1536,2,26
3626,60,2,24
3626,1818,2,26
3626,1575,2,25
3626,1,2,26
3626,1726,2,12
3626,226,2,13
3626,1250,2,26
3626,356,2,24
3626,120,2,26
3626,71,2,24
3626,73,2,13
3626,72,2,12
3626,240,2,12
3626,1571,2,25
3626,245,2,43
3626,387,2,13
3626,934,2,26
3626,1889,2,24
3626,1230,2,12
3626,141,2,12
3626,1530,2,24
3626,469,2,24
3626,147,2,14
3626,146,2,12
3626,467,2,26
3626,801,2,26
3626,237,2,50
3626,252,2,26
3626,276,2,12
3626,277,2,14
3626,157,2,26
3626,77,2,13
3626,98,2,26
3626,80,2,43
3626,93,2,50
3626,90,2,49
3626,86,2,47
3626,85,2,50
3626,1738,2,12
3626,321,2,12
3626,877,2,47
3626,30,2,26
3626,1210,2,24
3626,195,2,12
3626,490,2,26
3626,209,2,26
3626,417,2,26
3626,1699,2,24
3626,24,2,26
3626,846,2,26
3626,339,2,13
3626,355,2,24
3626,169,2,12
3626,1727,2,12
3626,79,2,24
3626,534,2,26
3626,421,2,13
3626,849,2,14
3626,174,2,24
3626,916,2,13
3626,1607,2,12
3626,7,2,26
3626,935,2,24
3626,109,3,16
3626,59,3,4
3626,1194,3,6
3626,1482,3,13
3626,1535,3,24
3626,121,3,16
3626,132,3,5
3626,918,3,9
3626,297,3,4
3626,1082,3,4
3626,185,3,20
3626,189,3,4
3626,738,3,13
3626,222,3,9
3626,584,3,10
3626,329,3,4
3626,341,3,13
3626,342,3,9
3626,390,3,16
3626,177,3,6
3626,1195,3,11
3626,92,6,0
3626,53,6,0
3626,133,6,0
3626,246,6,0
3626,266,6,0
3626,257,6,0
3626,1025,6,0
3626,845,6,0
3626,274,6,0
3626,1013,6,0
3626,457,6,0
3626,1722,6,0
3626,165,6,0
3626,529,6,0
3626,167,6,0
3626,400,6,0
3626,1827,6,0
3626,1965,6,0
3626,1372,6,0
3626,1860,6,0
3626,479,6,0
3626,688,6,0
3627,1575,2,25
3627,121,2,51
3627,1887,2,24
3627,853,2,26
3627,232,3,12
3627,1535,3,21
3627,889,6,0
3627,387,6,0
3627,249,6,0
3627,877,6,0
3627,30,6,0
3627,392,6,0
3629,477,2,13
3629,57,2,26
3629,1,2,26
3629,790,2,23
3629,1251,2,39
3629,240,2,12
3629,134,2,13
3629,16,2,24
3629,1142,2,12
3629,387,2,13
3629,587,2,6
3629,1592,2,11
3629,145,2,26
3629,486,2,13
3629,467,2,26
3629,801,2,26
3629,97,2,26
3629,323,2,13
3629,569,2,26
3629,457,2,26
3629,1210,2,24
3629,329,2,26
3629,205,2,26
3629,290,2,13
3629,396,2,13
3629,397,2,10
3629,339,2,13
3629,390,2,26
3629,849,2,14
3629,6,2,26
3629,861,2,24
3629,50,4,8
3629,66,4,1
3629,889,4,2
3629,1575,4,0
3629,1524,4,3
3629,239,4,2
3629,1852,4,1
3629,488,4,1
3629,153,4,6
3629,489,4,1
3629,147,4,1
3629,237,4,0
3629,1483,4,3
3629,721,4,0
3629,24,4,1
3629,400,4,1
3629,1827,4,6
3629,1000,4,1
3630,1575,2,25
3630,1535,2,37
3630,20,2,220
3631,269,2,366
3631,6,2,26
3631,223,3,19
3631,132,3,25
3631,918,3,28
3631,20,3,19
3631,392,3,6
3631,1735,6,40
3632,306,2,13
3632,1292,2,5
3632,857,2,25
3632,477,2,13
3632,962,2,26
3632,57,2,26
3632,889,2,12
3632,1519,2,12
3632,269,2,366
3632,1690,2,24
3632,60,2,24
3632,1818,2,26
3632,1575,2,25
3632,1,2,26
3632,1535,2,37
3632,223,2,153
3632,225,2,64
3632,813,2,291
3632,226,2,13
3632,790,2,23
3632,15,2,145
3632,121,2,51
3632,384,2,13
3632,395,2,13
3632,918,2,201
3632,245,2,43
3632,246,2,51
3632,267,2,26
3632,270,2,13
3632,257,2,13
3632,185,2,26
3632,18,2,24
3632,186,2,13
3632,249,2,167
3632,33,2,25
3632,457,2,26
3632,20,2,220
3632,30,2,26
3632,329,2,26
3632,337,2,24
3632,114,2,26
3632,205,2,26
3632,28,2,69
3632,392,2,112
3632,123,4,3
3632,1956,4,3
3632,877,4,1
3632,1735,4,373
3632,25,4,5
3632,935,4,8
3632,66,6,0
3632,356,6,0
3632,73,6,0
3632,263,6,0
3632,1852,6,0
3632,52,6,0
3632,486,6,0
3632,279,6,0
3632,1017,6,0
3632,19,6,5
3632,440,6,0
3632,6,6,0
3632,1000,6,0
3632,1195,6,0
3633,1575,2,25
3633,1,2,26
3633,1887,2,24
3633,30,2,26
3633,849,2,14
3633,1050,3,3
3633,1535,3,1
3633,71,3,1
3633,918,3,6
3633,1195,3,3
3633,1533,4,1
3633,481,4,142
3633,48,6,0
3633,306,6,0
3633,1292,6,0
3633,92,6,0
3633,101,6,0
3633,857,6,0
3633,477,6,0
3633,962,6,0
3633,66,6,0
3633,495,6,0
3633,109,6,0
3633,67,6,0
3633,57,6,0
3633,530,6,0
3633,740,6,0
3633,532,6,0
3633,1239,6,0
3633,1498,6,0
3633,68,6,0
3633,889,6,0
3633,269,6,0
3633,150,6,0
3633,58,6,0
3633,1690,6,0
3633,1450,6,0
3633,1536,6,0
3633,232,6,0
3633,1312,6,0
3633,59,6,0
3633,60,6,0
3633,1470,6,0
3633,1818,6,0
3633,1678,6,0
3633,1482,6,0
3633,61,6,0
3633,1826,6,0
3633,930,6,0
3633,1726,6,0
3633,552,6,0
3633,1313,6,0
3633,424,6,0
3633,223,6,0
3633,813,6,0
3633,992,6,0
3633,1685,6,0
3633,226,6,0
3633,1250,6,0
3633,790,6,0
3633,15,6,0
3633,356,6,0
3633,120,6,0
3633,121,6,0
3633,1251,6,0
3633,1281,6,0
3633,1858,6,0
3633,239,6,0
3633,129,6,0
3633,1571,6,0
3633,242,6,0
3633,245,6,0
3633,246,6,0
3633,411,6,0
3633,267,6,0
3633,134,6,0
3633,16,6,0
3633,263,6,0
3633,1465,6,0
3633,587,6,0
3633,958,6,0
3633,270,6,0
3633,379,6,0
3633,1852,6,0
3633,934,6,0
3633,967,6,0
3633,136,6,0
3633,257,6,0
3633,1956,6,0
3633,160,6,0
3633,185,6,0
3633,249,6,0
3633,863,6,0
3633,953,6,0
3633,1025,6,0
3633,1530,6,0
3633,469,6,0
3633,1604,6,0
3633,33,6,0
3633,516,6,0
3633,218,6,0
3633,1707,6,0
3633,486,6,0
3633,250,6,0
3633,467,6,0
3633,801,6,0
3633,237,6,0
3633,483,6,0
3633,251,6,0
3633,1374,6,0
3633,97,6,0
3633,189,6,0
3633,435,6,0
3633,157,6,0
3633,76,6,0
3633,1453,6,0
3633,1017,6,0
3633,1138,6,0
3633,96,6,0
3633,80,6,0
3633,93,6,0
3633,94,6,0
3633,90,6,0
3633,86,6,0
3633,89,6,0
3633,85,6,0
3633,19,6,0
3633,593,6,0
3633,569,6,0
3633,457,6,0
3633,1137,6,0
3633,340,6,0
3633,1722,6,0
3633,877,6,0
3633,20,6,0
3633,1735,6,0
3633,1210,6,0
3633,584,6,0
3633,272,6,0
3633,107,6,0
3633,490,6,0
3633,161,6,0
3633,329,6,0
3633,527,6,0
3633,1564,6,0
3633,1565,6,0
3633,721,6,0
3633,209,6,0
3633,165,6,0
3633,210,6,0
3633,1699,6,0
3633,45,6,0
3633,168,6,0
3633,529,6,0
3633,166,6,0
3633,205,6,0
3633,24,6,0
3633,167,6,0
3633,400,6,0
3633,1827,6,0
3633,1108,6,0
3633,339,6,0
3633,355,6,0
3633,154,6,0
3633,1559,6,0
3633,169,6,0
3633,440,6,0
3633,1557,6,0
3633,79,6,0
3633,879,6,0
3633,170,6,0
3633,534,6,0
3633,152,6,0
3633,1816,6,0
3633,75,6,0
3633,478,6,0
3633,198,6,0
3633,855,6,0
3633,25,6,0
3633,390,6,0
3633,696,6,0
3633,174,6,0
3633,182,6,0
3633,22,6,0
3633,1587,6,0
3633,26,6,0
3633,567,6,0
3633,1860,6,0
3633,508,6,0
3633,6,6,0
3633,177,6,0
3633,95,6,0
3633,1000,6,0
3633,113,6,0
3633,479,6,0
3633,1293,6,0
3633,856,6,0
3633,338,6,0
3633,7,6,0
3633,935,6,0
3633,202,6,0
3633,156,6,0
3633,861,6,0
3633,28,6,0
3633,553,6,0
3633,482,6,0
3633,392,6,0
3633,890,6,0
3633,878,6,0
3633,29,6,0
3634,223,2,153
3634,813,2,291
3634,516,2,358
3634,20,2,220
3634,355,2,24
3634,849,2,14
3634,1195,2,13
3634,1840,2,12
3634,1735,4,0
3635,101,2,13
3635,530,2,46
3635,740,2,43
3635,532,2,38
3635,1239,2,39
3635,232,2,70
3635,59,2,26
3635,1575,2,25
3635,61,2,26
3635,1535,2,37
3635,223,2,153
3635,813,2,291
3635,1250,2,26
3635,120,2,26
3635,122,2,52
3635,123,2,52
3635,249,2,167
3635,469,2,24
3635,1486,2,56
3635,1810,2,12
3635,330,2,13
3635,877,2,47
3635,20,2,220
3635,853,2,26
3635,322,2,12
3635,325,2,25
3635,1699,2,24
3635,538,2,26
3635,849,2,14
3635,696,2,26
3635,687,2,52
3635,202,2,26
3635,392,2,112
3635,1195,2,13
3635,1840,2,12
3635,996,3,0
3635,226,3,0
3635,1735,3,132
3635,1579,4,0
3635,45,4,0
3635,341,4,0
3635,150,6,0
3635,246,6,0
3635,355,6,0
3636,1519,1,3
3636,790,1,6
3636,120,1,8
3636,1594,1,14
3636,1546,1,5
3636,1210,1,5
3636,721,1,1
3636,530,2,46
3636,889,2,12
3636,1575,2,25
3636,1535,2,37
3636,1726,2,12
3636,226,2,13
3636,1579,2,25
3636,877,2,47
3636,853,2,26
3636,205,2,26
3636,390,2,26
3636,935,2,24
3636,740,3,0
3636,150,3,4
3636,1604,3,1
3636,849,3,6
3636,861,3,3
3636,392,3,1
3636,1606,4,2
3636,1195,4,2
3636,66,6,0
3636,109,6,0
3636,67,6,0
3636,532,6,0
3636,68,6,0
3636,269,6,0
3636,1536,6,0
3636,1818,6,0
3636,1482,6,0
3636,61,6,0
3636,356,6,0
3636,71,6,0
3636,1571,6,0
3636,134,6,0
3636,270,6,0
3636,934,6,0
3636,257,6,0
3636,228,6,0
3636,1530,6,0
3636,1887,6,0
3636,252,6,0
3636,157,6,0
3636,76,6,0
3636,457,6,0
3636,1722,6,0
3636,322,6,0
3636,209,6,0
3636,1699,6,0
3636,355,6,0
3636,1965,6,0
3636,1860,6,0
3636,6,6,0
3637,1535,2,37
3637,226,2,13
3637,384,2,13
3637,245,2,43
3637,133,2,12
3637,257,2,13
3637,467,2,26
3637,1887,2,24
3637,30,2,26
3637,1210,2,24
3637,849,2,14
3637,6,2,26
3637,64,3,4
3637,1195,3,5
3637,269,4,275
3637,1575,4,11
3637,121,4,24
3637,1604,4,62
3637,20,4,8
3637,355,4,6
3637,66,6,0
3637,1,6,0
3637,790,6,0
3637,934,6,0
3637,330,6,1
3637,114,6,0
3638,1735,1,94
3638,101,2,13
3638,57,2,26
3638,1818,2,26
3638,1575,2,25
3638,1535,2,37
3638,223,2,153
3638,225,2,64
3638,813,2,291
3638,226,2,13
3638,384,2,13
3638,395,2,13
3638,587,2,6
3638,185,2,26
3638,18,2,24
3638,186,2,13
3638,1530,2,24
3638,330,2,13
3638,1210,2,24
3638,169,2,12
3638,1195,2,13
3638,269,3,12
3638,918,3,129
3638,245,3,30
3638,934,3,0
3638,1604,3,17
3638,20,3,134
3638,30,3,10
3640,101,2,13
3640,477,2,13
3640,962,2,26
3640,66,2,26
3640,889,2,12
3640,1519,2,12
3640,150,2,50
3640,1575,2,25
3640,1,2,26
3640,1535,2,37
3640,813,2,291
3640,356,2,24
3640,120,2,26
3640,71,2,24
3640,73,2,13
3640,72,2,12
3640,603,2,49
3640,1858,2,12
3640,1571,2,25
3640,134,2,13
3640,16,2,24
3640,1142,2,12
3640,387,2,13
3640,587,2,6
3640,228,2,26
3640,1594,2,26
3640,489,2,12
3640,1530,2,24
3640,634,2,13
3640,467,2,26
3640,801,2,26
3640,1887,2,24
3640,435,2,20
3640,276,2,12
3640,277,2,14
3640,1453,2,96
3640,330,2,13
3640,80,2,43
3640,90,2,49
3640,85,2,8
3640,19,2,74
3640,457,2,26
3640,877,2,47
3640,840,2,12
3640,30,2,26
3640,1210,2,24
3640,584,2,24
3640,272,2,26
3640,1569,2,12
3640,490,2,26
3640,329,2,26
3640,721,2,38
3640,209,2,26
3640,529,2,13
3640,561,2,25
3640,205,2,26
3640,24,2,26
3640,846,2,26
3640,1827,2,26
3640,355,2,24
3640,440,2,39
3640,1965,2,13
3640,849,2,14
3640,226,3,2
3640,136,3,40
3640,1606,3,0
3640,64,3,3
3641,245,1,20
3641,269,2,366
3641,1818,2,26
3641,1575,2,25
3641,1535,2,37
3641,223,2,153
3641,813,2,291
3641,226,2,13
3641,356,2,24
3641,121,2,51
3641,270,2,13
3641,1530,2,24
3641,33,2,25
3641,457,2,26
3641,20,2,220
3641,30,2,26
3641,417,2,26
3641,45,2,94
3641,392,2,112
3641,1195,2,13
3641,1840,2,12
3641,918,4,25
3641,889,6,0
3641,60,6,0
3641,1,6,0
3641,267,6,0
3641,19,6,0
3641,329,6,0
3641,419,6,0
3641,6,6,0
3642,1575,2,25
3642,1535,2,37
3642,356,2,24
3642,121,2,51
3642,20,2,220
3642,1735,2,500
3642,30,2,26
3642,195,2,12
3643,889,2,12
3643,1,2,26
3643,1535,2,37
3643,120,2,26
3643,467,2,26
3643,237,2,50
3643,189,2,24
3643,457,2,26
3643,1210,2,24
3643,209,2,26
3643,205,2,26
3643,856,2,26
3643,1482,3,1
3643,516,3,2
3643,853,3,2
3643,269,4,101
3643,1604,4,34
3643,19,4,40
3643,527,4,0
3643,101,6,0
3643,1519,6,0
3643,1575,6,0
3643,918,6,0
3643,486,6,0
3643,1887,6,0
3643,323,6,0
3643,196,6,0
3643,45,6,0
3643,25,6,0
3643,849,6,0
3644,298,2,12
3644,857,2,25
3644,288,2,51
3644,1669,2,51
3644,1668,2,52
3644,57,2,26
3644,530,2,46
3644,740,2,43
3644,532,2,38
3644,1239,2,39
3644,996,2,34
3644,68,2,23
3644,269,2,366
3644,232,2,70
3644,59,2,26
3644,60,2,24
3644,1575,2,25
3644,1482,2,103
3644,61,2,26
3644,63,2,12
3644,1535,2,37
3644,552,2,54
3644,1313,2,50
3644,1132,2,50
3644,859,2,48
3644,874,2,51
3644,563,2,12
3644,223,2,153
3644,225,2,64
3644,226,2,13
3644,1250,2,26
3644,15,2,145
3644,120,2,26
3644,121,2,51
3644,603,2,49
3644,74,2,26
3644,243,2,13
3644,246,2,51
3644,587,2,6
3644,1570,2,12
3644,934,2,26
3644,1889,2,24
3644,1019,2,13
3644,136,2,62
3644,249,2,167
3644,667,2,12
3644,1604,2,203
3644,845,2,51
3644,274,2,24
3644,147,2,14
3644,1579,2,25
3644,1486,2,102
3644,146,2,12
3644,412,2,12
3644,554,2,24
3644,555,2,12
3644,251,2,78
3644,189,2,24
3644,149,2,12
3644,193,2,24
3644,576,2,13
3644,276,2,12
3644,277,2,14
3644,157,2,26
3644,76,2,13
3644,77,2,13
3644,860,2,12
3644,1509,2,13
3644,738,2,102
3644,1722,2,26
3644,1546,2,26
3644,1210,2,24
3644,350,2,51
3644,196,2,12
3644,107,2,13
3644,853,2,26
3644,162,2,26
3644,527,2,276
3644,1564,2,192
3644,1565,2,191
3644,1710,2,56
3644,1699,2,24
3644,64,2,12
3644,65,2,12
3644,339,2,13
3644,355,2,24
3644,154,2,64
3644,100,2,13
3644,440,2,39
3644,79,2,24
3644,1965,2,13
3644,152,2,24
3644,1816,2,78
3644,341,2,25
3644,1532,2,12
3644,1133,2,26
3644,22,2,178
3644,1860,2,14
3644,175,2,26
3644,177,2,26
3644,969,2,26
3644,479,2,51
3644,156,2,24
3644,861,2,24
3644,481,2,224
3644,482,2,180
3644,1195,2,13
3644,1840,2,12
3644,20,4,0
3644,687,4,10
3644,813,6,0
3644,129,6,0
3645,269,1,220
3645,1735,1,220
3645,306,2,13
3645,1292,2,5
3645,66,2,26
3645,288,2,51
3645,232,2,70
3645,59,2,26
3645,1575,2,25
3645,1535,2,37
3645,223,2,153
